OBJECTID_1,CRASH_NUMB,CITY_TOWN_,CRASH_DATE,CRASH_DA_1,CRASH_STAT,CRASH_SEVE,MAX_INJR_S,NUMB_VEHC,NUMB_NONFA,NUMB_FATAL,POLC_AGNCY,MANR_COLL_,VEHC_MNVR_,VEHC_TRVL_,VEHC_SEQ_E,AMBNT_LIGH,WEATH_COND,ROAD_SURF_,FIRST_HRMF,MOST_HRMFL,DRVR_CNTRB,VEHC_CONFI,STREET_NUM,RDWY,DIST_DIRC_,NEAR_INT_R,MM_RTE,DIST_DIR_1,MILEMARKER,EXIT_RTE,DIST_DIR_2,EXIT_NUMB,DIST_DIR_3,LANDMARK,RDWY_JNCT_,TRAF_CNTRL,TRAFY_DESC,JURISDICTN,FIRST_HR_1,NON_MTRST_,NON_MTRS_1,NON_MTRS_2,IS_GEOCODE,GEOCODING_,X,Y,LAT,LON,RMV_DOC_ID,CRASH_RPT_,YEAR,AGE_DRVR_Y,AGE_DRVR_O,AGE_NONMTR,AGE_NONM_1,DRVR_DISTR,DISTRICT_N,RPA_ABBR,VEHC_EMER_,VEHC_TOWED,CNTY_NAME,FMCSA_RPTB,FMCSA_RP_1,HIT_RUN_DE,LCLTY_NAME,ROAD_CNTRB,SCHL_BUS_R,SPEED_LIMI,TRAF_CNT_1,WORK_ZONE_,AADT,AADT_YEAR,PK_PCT_SUT,AV_PCT_SUT,PK_PCT_CT,AV_PCT_CT,CURB,TRUCK_RTE,LT_SIDEWLK,RT_SIDEWLK,SHLDR_LT_W,SHLDR_LT_T,SURFACE_WD,SURFACE_TP,SHLDR_RT_W,SHLDR_RT_T,NUM_LANES,OPP_LANES,MED_WIDTH,MED_TYPE,URBAN_TYPE,F_CLASS,URBAN_AREA,FD_AID_RTE,FACILITY,OPERATION,CONTROL,PEAK_LANE,SPEED_LIM,STREETNAME,FROMSTREET,TOSTREETNA,CITY,STRUCT_CND,TERRAIN,URBAN_LOC_,AADT_DERIV,STATN_NUM,OP_DIR_SL,SHLDR_UL_T,SHLDR_UL_W,T_EXC_TYPE,T_EXC_TIME,F_F_CLASS,VEHC_UNIT_,ALC_SUSPD_,DRIVER_AGE,DRVR_CNT_1,DRIVER_DIS,DRVR_LCN_S,DRUG_SUSPD,EMERGENCY_,FMCSA_RP_2,HAZ_MAT_PL,MAX_INJR_1,MOST_HRMF_,TOTAL_OCCP,VEHC_MANR_,VEHC_CONFG,VEHC_MOST_,OWNER_ADDR,OWNER_AD_1,VEHC_REG_S,VEHC_REG_T,VEHC_SEQ_1,VEHC_TOW_1,VEHICLE_MA,VEHICLE_MO,VEHICLE_VI,DRIVER_VIO,NON_MTRS_3,NON_MTRS_4,NON_MTRS_5,NON_MTRS_6,NON_MTRS_7,NON_MTRS_8,TRAFFIC_CO,SHAPE_1
0,5404493,WORCESTER,05/29/2024,5/29/2024,Open,Property damage only (none injured),No Apparent Injury (O),2,0,0,Local police,Single vehicle crash,V1: Slowing or stopped in traffic / V2: Slowing or stopped in traffic,V1: E  / V2: E,V1:(Collision with motor vehicle in traffic) V2:(Collision with motor vehicle in traffic),Daylight,Rain,Dry,Collision with motor vehicle in traffic,V1:(Collision with motor vehicle in traffic) / V2:(Collision with motor vehicle in traffic),D1: (No improper driving)  / D2: (No improper driving),V1:(Passenger car) / V2:(Passenger car),81,HAMMOND STREET Rte,,,,,,,,,,,Not at junction,Not reported,"Two-way, divided, unprotected median",City or Town accepted road,Roadway,,,,Yes,At Address,174434.675868000000000,889033.215308000000000,42.251346079999900,-71.809804430000000,PR20244431033,24-52718,2024,55-64,55-64,,,D1: Not Distracted / D2: Not Distracted,3,CMRPC,,V1:(No) / V2:(No),WORCESTER,"V1:(No, not federally reportable) / V2:(No, not federally reportable)","No, not federally reportable",No hit and run,,Not reported,"No, school bus not involved",30,"Yes, device functioning",No,9209,2020,0.632,525,0.109,73,Both sides,,8,8,0,No Shoulder,34,Bituminous concrete road,0,No Shoulder,2,0,0,None,Large Urbanized Area,Urban collector or rural minor collector,Worcester (MA-CT),,Mainline roadway,Two-way traffic,No Access Control,,99,HAMMOND STREET,SOUTHBRIDGE STREET,MAIN STREET,WORCESTER,Good,Level Terrain,,Pulled back from HPMS network estimation routine,,99,0,0,,,Major Collector,2,No,59,"DCC1:No improper driving, DCC2:Not reported",Not Distracted,MA,No,Not reported,"No, not federally reportable",Not reported,No Apparent Injury (O),Collision with motor vehicle in traffic,1,Slowing or stopped in traffic,Passenger car,MDA1:Right rear,WORCESTER,MA,MA,PAN,SEQ1:Collision with motor vehicle in traffic,No,TOYT,,JTDP4MCE2P3518699,,,,,,,,,
0,5404492,WORCESTER,05/27/2024,5/27/2024,Open,Unknown,Unknown,2,0,0,Local police,Rear-end,V1: Slowing or stopped in traffic / V2: Unknown,V1:    / V2:,,Daylight,Clear,Dry,Collision with motor vehicle in traffic,V1:(Unknown) / V2:(Unknown),"D1: (Other improper action)  / D2: (Unknown),(Unknown)",V1:(Passenger car) / V2:(Unknown vehicle configuration),1,KELLEY SQUARE Rte,,,,,,,,,,,Not at junction,Yield signs,"Two-way, not divided",,Roadway,,,,Low Confidence,,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,PR20244431032,24-52803,2024,25-34,25-34,,,,3,CMRPC,,V1:(Unknown) / V2:(Unknown),WORCESTER,"V1:(No, not federally reportable) / V2:(No, not federally reportable)","No, not federally reportable","Yes, hit and run",,None,"No, school bus not involved",25,"Yes, device functioning",No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,WORCESTER,,,,,,,,,,,,1,Unknown,31,"DCC1:Other improper action, DCC2:Not reported",Unknown,,Unknown,Not reported,"No, not federally reportable",Not reported,Unknown,Unknown,1,Slowing or stopped in traffic,Passenger car,,SPENCER,MA,NU,,,Unknown,HYUN,,5NPDH4AE8EH477233,,,,,,,,,
0,5404492,WORCESTER,05/27/2024,5/27/2024,Open,Unknown,Unknown,2,0,0,Local police,Rear-end,V1: Slowing or stopped in traffic / V2: Unknown,V1:    / V2:,,Daylight,Clear,Dry,Collision with motor vehicle in traffic,V1:(Unknown) / V2:(Unknown),"D1: (Other improper action)  / D2: (Unknown),(Unknown)",V1:(Passenger car) / V2:(Unknown vehicle configuration),1,KELLEY SQUARE Rte,,,,,,,,,,,Not at junction,Yield signs,"Two-way, not divided",,Roadway,,,,Low Confidence,,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,PR20244431032,24-52803,2024,25-34,25-34,,,,3,CMRPC,,V1:(Unknown) / V2:(Unknown),WORCESTER,"V1:(No, not federally reportable) / V2:(No, not federally reportable)","No, not federally reportable","Yes, hit and run",,None,"No, school bus not involved",25,"Yes, device functioning",No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,WORCESTER,,,,,,,,,,,,2,Unknown,0,DCC1:Unknown,Unknown,,Unknown,Not reported,"No, not federally reportable",Not reported,Unknown,Unknown,1,Unknown,Unknown vehicle configuration,,,,NU,,,Unknown,,,,,,,,,,,,
0,5404491,WORCESTER,05/29/2024,5/29/2024,Open,Property damage only (none injured),No Apparent Injury (O),2,0,0,Local police,Angle,V1: Turning left / V2: Travelling straight ahead,V1: S  / V2: N,V1:(Collision with motor vehicle in traffic) V2:(Collision with motor vehicle in traffic),Dark - lighted roadway,Cloudy,Dry,Collision with motor vehicle in traffic,V1:(Collision with motor vehicle in traffic) / V2:(Collision with motor vehicle in traffic),"D1: (Failed to yield right of way),(Inattention)  / D2: (No improper driving)","V1:(Light truck(van, mini-van, pickup, sport utility)) / V2:(Passenger car)",391,PARK AVENUE Rte N,,,,,,,,,,,Unknown,No controls,"Two-way, divided, unprotected median",City or Town accepted road,Roadway,,,,Yes,At Address,173385.856717000000000,889783.053213000000000,42.258061810000000,-71.822548420000000,PR20244431026,24-52836,2024,25-34,55-64,,,D2: Not Distracted,3,CMRPC,V1:(No) / V2:(No),"V1:(No) / V2:(Yes, vehicle or trailer disabled)",WORCESTER,"V1:(No, not federally reportable) / V2:(No, not federally reportable)","No, not federally reportable",No hit and run,,None,Not reported,30,Not reported,No,14772,2020,0.552,707,0.142,159,Both sides,,10,10,0,No Shoulder,54,Bituminous concrete road,0,No Shoulder,4,0,0,None,Large Urbanized Area,Rural or urban principal arterial,Worcester (MA-CT),,Mainline roadway,Two-way traffic,No Access Control,2,30,PARK AVENUE,GROVE STREET,MAIN STREET,WORCESTER,Fair,Level Terrain,,Pulled back from HPMS network estimation routine,,30,0,0,,,Principal Arterial - Other,1,Not reported,57,"DCC1:Failed to yield right of way, DCC2:Inattention",Unknown,MA,Not reported,No,"No, not federally reportable",Not reported,No Apparent Injury (O),Collision with motor vehicle in traffic,1,Turning left,"Light truck(van, mini-van, pickup, sport utility)",MDA1:Center front,WORCESTER,MA,MA,PAN,SEQ1:Collision with motor vehicle in traffic,No,TOYT,,JTMJF4DV3A5025866,,,,,,,,,
0,5404491,WORCESTER,05/29/2024,5/29/2024,Open,Property damage only (none injured),No Apparent Injury (O),2,0,0,Local police,Angle,V1: Turning left / V2: Travelling straight ahead,V1: S  / V2: N,V1:(Collision with motor vehicle in traffic) V2:(Collision with motor vehicle in traffic),Dark - lighted roadway,Cloudy,Dry,Collision with motor vehicle in traffic,V1:(Collision with motor vehicle in traffic) / V2:(Collision with motor vehicle in traffic),"D1: (Failed to yield right of way),(Inattention)  / D2: (No improper driving)","V1:(Light truck(van, mini-van, pickup, sport utility)) / V2:(Passenger car)",391,PARK AVENUE Rte N,,,,,,,,,,,Unknown,No controls,"Two-way, divided, unprotected median",City or Town accepted road,Roadway,,,,Yes,At Address,173385.856717000000000,889783.053213000000000,42.258061810000000,-71.822548420000000,PR20244431026,24-52836,2024,25-34,55-64,,,D2: Not Distracted,3,CMRPC,V1:(No) / V2:(No),"V1:(No) / V2:(Yes, vehicle or trailer disabled)",WORCESTER,"V1:(No, not federally reportable) / V2:(No, not federally reportable)","No, not federally reportable",No hit and run,,None,Not reported,30,Not reported,No,14772,2020,0.552,707,0.142,159,Both sides,,10,10,0,No Shoulder,54,Bituminous concrete road,0,No Shoulder,4,0,0,None,Large Urbanized Area,Rural or urban principal arterial,Worcester (MA-CT),,Mainline roadway,Two-way traffic,No Access Control,2,30,PARK AVENUE,GROVE STREET,MAIN STREET,WORCESTER,Fair,Level Terrain,,Pulled back from HPMS network estimation routine,,30,0,0,,,Principal Arterial - Other,2,Not reported,33,"DCC1:No improper driving, DCC2:Not reported",Not Distracted,MA,Not reported,No,"No, not federally reportable",Not reported,No Apparent Injury (O),Collision with motor vehicle in traffic,1,Travelling straight ahead,Passenger car,MDA1:Right side,WORCESTER,MA,MA,PAN,SEQ1:Collision with motor vehicle in traffic,"Yes, vehicle or trailer disabled",BMW,,WBAPH5C56BA442965,,,,,,,,,
0,5404484,WORCESTER,05/30/2024,5/30/2024,Open,Property damage only (none injured),No Apparent Injury (O),2,0,0,Local police,Front to Rear,V1: Turning left / V2: Travelling straight ahead,V1: W  / V2: E,V1:(Collision with motor vehicle in traffic) V2:(Collision with motor vehicle in traffic),Dawn,Rain,Wet,Collision with motor vehicle in traffic,,D1: (Unknown)  / D2: (Unknown),V1:(Passenger car) / V2:(Passenger car),,DORCHESTER STREET Rte    / RICE LANE Rte,,,,,,,,,,,Four-way intersection,Stop signs,"Two-way, divided, unprotected median",City or Town accepted road,Roadway,,,,Yes,At Intersection,176230.453100000000000,889092.812500000000000,42.251939290000000,-71.788045539999900,PR20244430895,24-52931,2024,45-54,55-64,,,,3,CMRPC,,"V1:(Yes, vehicle or trailer disabled) / V2:(No)",WORCESTER,"V1:(No, not federally reportable) / V2:(No, not federally reportable)","No, not federally reportable",No hit and run,,None,"No, school bus not involved",30,"No, device not functioning",No,4741,2020,0.398,271,0.15,38,Both sides,Not a parkway - not on a designated truck route,5,10,0,No Shoulder,33,Bituminous concrete road,0,No Shoulder,2,0,0,None,Large Urbanized Area,Urban collector or rural minor collector,Worcester (MA-CT),,Mainline roadway,Two-way traffic,No Access Control,1,30,DORCHESTER STREET,GRAFTON STREET,WARD STREET,WORCESTER,Fair,Rolling Terrain,,Pulled back from HPMS network estimation routine,,99,0,0,All vehicles over 5 tons excluded,"24 Hours, 7 Days",Major Collector,1,No,62,"DCC1:Unknown, DCC2:Not reported",Unknown,MA,No,Not reported,"No, not federally reportable",Not reported,No Apparent Injury (O),Not reported,1,Turning left,Passenger car,MDA1:Left side,WORCESTER,MA,MA,PAN,SEQ1:Collision with motor vehicle in traffic,"Yes, vehicle or trailer disabled",TOYT,,JTDAT123830284717,,,,,,,,,
0,5404484,WORCESTER,05/30/2024,5/30/2024,Open,Property damage only (none injured),No Apparent Injury (O),2,0,0,Local police,Front to Rear,V1: Turning left / V2: Travelling straight ahead,V1: W  / V2: E,V1:(Collision with motor vehicle in traffic) V2:(Collision with motor vehicle in traffic),Dawn,Rain,Wet,Collision with motor vehicle in traffic,,D1: (Unknown)  / D2: (Unknown),V1:(Passenger car) / V2:(Passenger car),,DORCHESTER STREET Rte    / RICE LANE Rte,,,,,,,,,,,Four-way intersection,Stop signs,"Two-way, divided, unprotected median",City or Town accepted road,Roadway,,,,Yes,At Intersection,176230.453100000000000,889092.812500000000000,42.251939290000000,-71.788045539999900,PR20244430895,24-52931,2024,45-54,55-64,,,,3,CMRPC,,"V1:(Yes, vehicle or trailer disabled) / V2:(No)",WORCESTER,"V1:(No, not federally reportable) / V2:(No, not federally reportable)","No, not federally reportable",No hit and run,,None,"No, school bus not involved",30,"No, device not functioning",No,4741,2020,0.398,271,0.15,38,Both sides,Not a parkway - not on a designated truck route,5,10,0,No Shoulder,33,Bituminous concrete road,0,No Shoulder,2,0,0,None,Large Urbanized Area,Urban collector or rural minor collector,Worcester (MA-CT),,Mainline roadway,Two-way traffic,No Access Control,1,30,DORCHESTER STREET,GRAFTON STREET,WARD STREET,WORCESTER,Fair,Rolling Terrain,,Pulled back from HPMS network estimation routine,,99,0,0,All vehicles over 5 tons excluded,"24 Hours, 7 Days",Major Collector,2,No,47,"DCC1:Unknown, DCC2:Not reported",Unknown,MA,No,Not reported,"No, not federally reportable",Not reported,No Apparent Injury (O),Not reported,1,Travelling straight ahead,Passenger car,MDA1:Center front,WORCESTER,MA,MA,PAN,SEQ1:Collision with motor vehicle in traffic,No,HOND,,2HGEJ6578WH548202,,,,,,,,,
0,5404366,WORCESTER,05/30/2024,5/30/2024,Open,Property damage only (none injured),No Apparent Injury (O),2,0,0,Local police,Rear-end,V1: Turning left / V2: Travelling straight ahead,V1: N  / V2: N,V1:(Collision with motor vehicle in traffic) V2:(Collision with motor vehicle in traffic),Daylight,Cloudy/Rain,Wet,Collision with motor vehicle in traffic,V1:(Collision with motor vehicle in traffic) / V2:(Collision with motor vehicle in traffic),D1: (No improper driving)  / D2: (Inattention),"V1:(Light truck(van, mini-van, pickup, sport utility)) / V2:(Passenger car)",,SOUTHWEST CUTOFF Rte N  / SUNDERLAND ROAD Rte W,,,,,,,,,,,Four-way intersection,Traffic control signal,"Two-way, divided, unprotected median",Massachusetts Department of Transportation,Roadway,,,,Yes,At Intersection,179845.390600000000000,887933.124900000000000,42.241600220000000,-71.744198819999900,PR20244430893,24-52961,2024,25-34,35-44,,,D1: Not Distracted / D2: Not Distracted,3,CMRPC,,V1:(No) / V2:(No),WORCESTER,"V1:(No, not federally reportable) / V2:(No, not federally reportable)","No, not federally reportable",No hit and run,,None,"No, school bus not involved",30,"Yes, device functioning",No,24638,2020,0.558,1134,0.155,271,Right side only,,,,0,No Shoulder,22,Bituminous concrete road,2,Hardened bituminous mix or penetration,2,2,5,Unprotected,Large Urbanized Area,Rural minor arterial or urban principal arterial,Worcester (MA-CT),,Mainline roadway,Two-way traffic,No Access Control,2,30,SOUTHWEST CUTOFF,SUNDERLAND ROAD,MILLBURY TOWN LINE,WORCESTER,Fair,Level Terrain,,Grown,,0,0,0,,,Principal Arterial - Other,1,Not reported,27,"DCC1:No improper driving, DCC2:Not reported",Not Distracted,MA,Not reported,Not reported,"No, not federally reportable",Not reported,No Apparent Injury (O),Collision with motor vehicle in traffic,1,Turning left,"Light truck(van, mini-van, pickup, sport utility)",MDA1:Center rear,BOYLSTON,MA,MA,PAN,SEQ1:Collision with motor vehicle in traffic,No,TOYT,,5TFUY5F14MX999792,,,,,,,,,
0,5404366,WORCESTER,05/30/2024,5/30/2024,Open,Property damage only (none injured),No Apparent Injury (O),2,0,0,Local police,Rear-end,V1: Turning left / V2: Travelling straight ahead,V1: N  / V2: N,V1:(Collision with motor vehicle in traffic) V2:(Collision with motor vehicle in traffic),Daylight,Cloudy/Rain,Wet,Collision with motor vehicle in traffic,V1:(Collision with motor vehicle in traffic) / V2:(Collision with motor vehicle in traffic),D1: (No improper driving)  / D2: (Inattention),"V1:(Light truck(van, mini-van, pickup, sport utility)) / V2:(Passenger car)",,SOUTHWEST CUTOFF Rte N  / SUNDERLAND ROAD Rte W,,,,,,,,,,,Four-way intersection,Traffic control signal,"Two-way, divided, unprotected median",Massachusetts Department of Transportation,Roadway,,,,Yes,At Intersection,179845.390600000000000,887933.124900000000000,42.241600220000000,-71.744198819999900,PR20244430893,24-52961,2024,25-34,35-44,,,D1: Not Distracted / D2: Not Distracted,3,CMRPC,,V1:(No) / V2:(No),WORCESTER,"V1:(No, not federally reportable) / V2:(No, not federally reportable)","No, not federally reportable",No hit and run,,None,"No, school bus not involved",30,"Yes, device functioning",No,24638,2020,0.558,1134,0.155,271,Right side only,,,,0,No Shoulder,22,Bituminous concrete road,2,Hardened bituminous mix or penetration,2,2,5,Unprotected,Large Urbanized Area,Rural minor arterial or urban principal arterial,Worcester (MA-CT),,Mainline roadway,Two-way traffic,No Access Control,2,30,SOUTHWEST CUTOFF,SUNDERLAND ROAD,MILLBURY TOWN LINE,WORCESTER,Fair,Level Terrain,,Grown,,0,0,0,,,Principal Arterial - Other,2,Not reported,44,"DCC1:Inattention, DCC2:Not reported",Not Distracted,MA,Not reported,Not reported,"No, not federally reportable",Not reported,No Apparent Injury (O),Collision with motor vehicle in traffic,1,Travelling straight ahead,Passenger car,MDA1:Center front,FRAMINGHAM,MA,MA,PAN,SEQ1:Collision with motor vehicle in traffic,No,CHEV,,1G1PJ5S90B7277531,,,,,,,,,
0,5404365,WORCESTER,05/30/2024,5/30/2024,Open,Property damage only (none injured),No Apparent Injury (O),2,0,0,Local police,Angle,V1: Turning left / V2: Travelling straight ahead,V1: W  / V2: E,V1:(Collision with motor vehicle in traffic) V2:(Collision with motor vehicle in traffic),Daylight,Clear,Dry,Collision with motor vehicle in traffic,V1:(Collision with motor vehicle in traffic) / V2:(Collision with motor vehicle in traffic),D1: (Unknown)  / D2: (Unknown),V1:(Passenger car) / V2:(Passenger car),,BELMONT STREET Rte    / OAK AVENUE Rte,,,,,,,,,,,T-intersection,Stop signs,"Two-way, not divided",City or Town accepted road,Roadway,,,,Yes,At Intersection,175792.515500000000000,891317.687500000000000,42.271956209999900,-71.793445300000000,PR20244430887,24-53094,2024,25-34,55-64,,,,3,CMRPC,,V1:(No) / V2:(No),WORCESTER,"V1:(No, not federally reportable) / V2:(No, not federally reportable)","No, not federally reportable",No hit and run,,Traffic congestion related,"No, school bus not involved",30,"No, device not functioning",No,21655,2020,0.558,996,0.155,238,Both sides,,8,8,0,No Shoulder,40,Bituminous concrete road,0,No Shoulder,4,0,0,None,Large Urbanized Area,Rural or urban principal arterial,Worcester (MA-CT),,Mainline roadway,Two-way traffic,No Access Control,3,30,BELMONT STREET,LINCOLN SQUARE,LAKE AVENUE NORTH,WORCESTER,Fair,Level Terrain,,Pulled back from HPMS network estimation routine,,25,0,0,,,Principal Arterial - Other,1,Unknown,60,"DCC1:Unknown, DCC2:Not reported",Unknown,MA,Unknown,Not reported,"No, not federally reportable",Not reported,No Apparent Injury (O),Collision with motor vehicle in traffic,1,Turning left,Passenger car,MDA1:Right front,WALTHAM,MA,MA,PAN,SEQ1:Collision with motor vehicle in traffic,No,TOYT,,1NXBU4EE7AZ189308,,,,,,,,,
0,5404365,WORCESTER,05/30/2024,5/30/2024,Open,Property damage only (none injured),No Apparent Injury (O),2,0,0,Local police,Angle,V1: Turning left / V2: Travelling straight ahead,V1: W  / V2: E,V1:(Collision with motor vehicle in traffic) V2:(Collision with motor vehicle in traffic),Daylight,Clear,Dry,Collision with motor vehicle in traffic,V1:(Collision with motor vehicle in traffic) / V2:(Collision with motor vehicle in traffic),D1: (Unknown)  / D2: (Unknown),V1:(Passenger car) / V2:(Passenger car),,BELMONT STREET Rte    / OAK AVENUE Rte,,,,,,,,,,,T-intersection,Stop signs,"Two-way, not divided",City or Town accepted road,Roadway,,,,Yes,At Intersection,175792.515500000000000,891317.687500000000000,42.271956209999900,-71.793445300000000,PR20244430887,24-53094,2024,25-34,55-64,,,,3,CMRPC,,V1:(No) / V2:(No),WORCESTER,"V1:(No, not federally reportable) / V2:(No, not federally reportable)","No, not federally reportable",No hit and run,,Traffic congestion related,"No, school bus not involved",30,"No, device not functioning",No,21655,2020,0.558,996,0.155,238,Both sides,,8,8,0,No Shoulder,40,Bituminous concrete road,0,No Shoulder,4,0,0,None,Large Urbanized Area,Rural or urban principal arterial,Worcester (MA-CT),,Mainline roadway,Two-way traffic,No Access Control,3,30,BELMONT STREET,LINCOLN SQUARE,LAKE AVENUE NORTH,WORCESTER,Fair,Level Terrain,,Pulled back from HPMS network estimation routine,,25,0,0,,,Principal Arterial - Other,2,Unknown,30,"DCC1:Unknown, DCC2:Not reported",Unknown,MA,Unknown,Not reported,"No, not federally reportable",Not reported,No Apparent Injury (O),Collision with motor vehicle in traffic,1,Travelling straight ahead,Passenger car,"MDA1:Right side, MDA2:Right rear",WORCESTER,MA,MA,PAN,SEQ1:Collision with motor vehicle in traffic,No,HOND,,1HGCV1F49JA249053,,,,,,,,,
0,5404362,WORCESTER,05/30/2024,5/30/2024,Open,Property damage only (none injured),No Apparent Injury (O),2,0,0,Local police,Rear-end,V1: Slowing or stopped in traffic / V2: Slowing or stopped in traffic,V1: N  / V2: N,V1:(Collision with motor vehicle in traffic) V2:(Collision with motor vehicle in traffic),Daylight,Clear,Dry,Collision with motor vehicle in traffic,V1:(Collision with motor vehicle in traffic) / V2:(Collision with motor vehicle in traffic),D1: (No improper driving)  / D2: (Unknown),V1:(Passenger car),3,SOUTHWEST CUTOFF Rte,,,,,,,,,,,Four-way intersection,Traffic control signal,"Two-way, divided, unprotected median",Massachusetts Department of Transportation,Roadway,,,,Yes,At Address,179822.003333000000000,887895.585260000000000,42.241261649999900,-71.744480879999900,PR20244430886,24-53103,2024,25-34,55-64,,,D1: Not Distracted,3,CMRPC,V1:(No) / V2:(No),V1:(No) / V2:(No),WORCESTER,"V1:(No, not federally reportable) / V2:(No, not federally reportable)","No, not federally reportable",No hit and run,,None,"No, school bus not involved",30,"Yes, device functioning",No,24638,2020,0.558,1134,0.155,271,Right side only,,,,0,No Shoulder,22,Bituminous concrete road,2,Hardened bituminous mix or penetration,2,2,5,Unprotected,Large Urbanized Area,Rural minor arterial or urban principal arterial,Worcester (MA-CT),,Mainline roadway,Two-way traffic,No Access Control,2,30,SOUTHWEST CUTOFF,SUNDERLAND ROAD,MILLBURY TOWN LINE,WORCESTER,Fair,Level Terrain,,Grown,,0,0,0,,,Principal Arterial - Other,1,Not reported,64,"DCC1:No improper driving, DCC2:Not reported",Not Distracted,,Not reported,No,"No, not federally reportable",Not reported,No Apparent Injury (O),Collision with motor vehicle in traffic,1,Slowing or stopped in traffic,Passenger car,MDA1:None,WORCESTER,MA,NU,,SEQ1:Collision with motor vehicle in traffic,No,TOYT,,2T1BR32E06C574377,,,,,,,,,
0,5404362,WORCESTER,05/30/2024,5/30/2024,Open,Property damage only (none injured),No Apparent Injury (O),2,0,0,Local police,Rear-end,V1: Slowing or stopped in traffic / V2: Slowing or stopped in traffic,V1: N  / V2: N,V1:(Collision with motor vehicle in traffic) V2:(Collision with motor vehicle in traffic),Daylight,Clear,Dry,Collision with motor vehicle in traffic,V1:(Collision with motor vehicle in traffic) / V2:(Collision with motor vehicle in traffic),D1: (No improper driving)  / D2: (Unknown),V1:(Passenger car),3,SOUTHWEST CUTOFF Rte,,,,,,,,,,,Four-way intersection,Traffic control signal,"Two-way, divided, unprotected median",Massachusetts Department of Transportation,Roadway,,,,Yes,At Address,179822.003333000000000,887895.585260000000000,42.241261649999900,-71.744480879999900,PR20244430886,24-53103,2024,25-34,55-64,,,D1: Not Distracted,3,CMRPC,V1:(No) / V2:(No),V1:(No) / V2:(No),WORCESTER,"V1:(No, not federally reportable) / V2:(No, not federally reportable)","No, not federally reportable",No hit and run,,None,"No, school bus not involved",30,"Yes, device functioning",No,24638,2020,0.558,1134,0.155,271,Right side only,,,,0,No Shoulder,22,Bituminous concrete road,2,Hardened bituminous mix or penetration,2,2,5,Unprotected,Large Urbanized Area,Rural minor arterial or urban principal arterial,Worcester (MA-CT),,Mainline roadway,Two-way traffic,No Access Control,2,30,SOUTHWEST CUTOFF,SUNDERLAND ROAD,MILLBURY TOWN LINE,WORCESTER,Fair,Level Terrain,,Grown,,0,0,0,,,Principal Arterial - Other,2,Not reported,34,"DCC1:Unknown, DCC2:Not reported",Unknown,MA,Not reported,No,"No, not federally reportable",Not reported,No Apparent Injury (O),Collision with motor vehicle in traffic,1,Slowing or stopped in traffic,Not reported,MDA1:None,WEST MIFFLIN,PA,PA,PAN,SEQ1:Collision with motor vehicle in traffic,No,CHEVY,,,,,,,,,,,
0,5404360,WORCESTER,05/30/2024,5/30/2024,Open,Property damage only (none injured),No Apparent Injury (O),2,0,0,Local police,Angle,V1: Making U-turn / V2: Travelling straight ahead,V1: W  / V2: W,V1:(Collision with motor vehicle in traffic) V2:(Collision with motor vehicle in traffic),Daylight,Clear,Dry,Collision with motor vehicle in traffic,V1:(Collision with motor vehicle in traffic) / V2:(Collision with motor vehicle in traffic),"D1: (Disregarded traffic signs, signals, road markings)  / D2: (No improper driving)","V1:(Passenger car) / V2:(Light truck(van, mini-van, pickup, sport utility))",,MAIN STREET Rte W  / MAYWOOD STREET Rte,,,,,,,,,,,Four-way intersection,Traffic control signal,"Two-way, divided, unprotected median",City or Town accepted road,Roadway,,,,Yes,At Intersection,173294.998900000000000,888830.570700000000000,42.249483589999900,-71.823605760000000,PR20244430821,24-53128,2024,21-24,35-44,,,D1: Not Distracted / D2: Not Distracted,3,CMRPC,,"V1:(Yes, vehicle or trailer disabled) / V2:(No)",WORCESTER,"V1:(No, not federally reportable) / V2:(No, not federally reportable)","No, not federally reportable",No hit and run,,None,"No, school bus not involved",30,"Yes, device functioning",No,11162,2020,0.663,513,0.169,123,Both sides,,8,8,0,No Shoulder,30,Bituminous concrete road,0,No Shoulder,4,0,0,None,Large Urbanized Area,Rural minor arterial or urban principal arterial,Worcester (MA-CT),,Mainline roadway,Two-way traffic,No Access Control,,30,MAIN STREET,,LINCOLN SQUARE,WORCESTER,Deficient,Level Terrain,,Pulled back from HPMS network estimation routine,,30,0,0,,,Principal Arterial - Other,1,No,23,"DCC1:Disregarded traffic signs, signals, road markings, DCC2:Not reported",Not Distracted,MA,No,Not reported,"No, not federally reportable",Not reported,No Apparent Injury (O),Collision with motor vehicle in traffic,1,Making U-turn,Passenger car,MDA1:Center front,WORCESTER,MA,MA,PAN,SEQ1:Collision with motor vehicle in traffic,"Yes, vehicle or trailer disabled",TOYT,,2T1BU4EEXDC002147,,,,,,,,,
